"Gregorian Julian Space1 Wavelength Space2 Max Mode Ver Irradiancia Unc Spacen Quality"
"20051002.5 2453646.0  262.81  262.81 43 27 1.002826e-01 2.9615e-04     0.0"
"20051002.5 2453646.0  262.94  262.94 43 27 1.003056e-01 2.9841e-04     0.0"
"20051002.5 2453646.0  263.06  263.06 43 27 1.038227e-01 3.0043e-04     0.0"
"20051002.5 2453646.0  263.19  263.19 43 27 1.132464e-01 3.0253e-04     0.0"
"20051002.5 2453646.0  263.32  263.32 43 27 1.293405e-01 3.0457e-04     0.0"
"20051002.5 2453646.0  263.45  263.45 43 27 1.501201e-01 3.0652e-04     0.0"
"20051002.5 2453646.0  263.58  263.58 43 27 1.732300e-01 3.0839e-04     0.0"
"20051002.5 2453646.0  263.71  263.71 43 27 1.980363e-01 3.1019e-04     0.0"
"20051002.5 2453646.0  263.84  263.84 43 27 2.226498e-01 3.1191e-04     0.0"
"20051002.5 2453646.0  263.97  263.97 43 27 2.427627e-01 3.1355e-04     0.0"
"20051002.5 2453646.0  264.10  264.10 43 27 2.560227e-01 3.1512e-04     0.0"
"20051002.5 2453646.0  264.23  264.23 43 27 2.636574e-01 3.1660e-04     0.0"
"20051002.5 2453646.0  264.37  264.37 43 27 2.666060e-01 3.1812e-04     0.0"
"20051002.5 2453646.0  264.50  264.50 43 27 2.630258e-01 3.1944e-04     0.0"
"20051002.5 2453646.0  264.63  264.63 43 27 2.545830e-01 3.2069e-04     0.0"
"20051002.5 2453646.0  264.76  264.76 43 27 2.459508e-01 3.2186e-04     0.0"
"20051002.5 2453646.0  264.89  264.89 43 27 2.406976e-01 3.2295e-04     0.0"
"20051002.5 2453646.0  265.03  265.03 43 27 2.392709e-01 3.2403e-04     0.0"
"20051002.5 2453646.0  265.16  265.16 43 27 2.412892e-01 3.2496e-04     0.0"
"20051002.5 2453646.0  265.29  265.29 43 27 2.472319e-01 3.2581e-04     0.0"
"20051002.5 2453646.0  265.43  265.43 43 27 2.572029e-01 3.2664e-04     0.0"
"20051002.5 2453646.0  265.56  265.56 43 27 2.659854e-01 3.2733e-04     0.0"
"20051002.5 2453646.0  265.69  265.69 43 27 2.716224e-01 3.2794e-04     0.0"
"20051002.5 2453646.0  265.83  265.83 43 27 2.736807e-01 3.2852e-04     0.0"
"20051002.5 2453646.0  265.96  265.96 43 27 2.725862e-01 3.2897e-04     0.0"
"20051002.5 2453646.0  266.10  266.10 43 27 2.690410e-01 3.2936e-04     0.0"
"20051002.5 2453646.0  266.23  266.23 43 27 2.637107e-01 3.2965e-04     0.0"
"20051002.5 2453646.0  266.37  266.37 43 27 2.581104e-01 3.2987e-04     0.0"
"20051002.5 2453646.0  266.50  266.50 43 27 2.550106e-01 3.3000e-04     0.0"
"20051002.5 2453646.0  266.64  266.64 43 27 2.526877e-01 3.3005e-04     0.0"
"20051002.5 2453646.0  266.77  266.77 43 27 2.516519e-01 3.3001e-04     0.0"
"20051002.5 2453646.0  266.91  266.91 43 27 2.527491e-01 3.2989e-04     0.0"
"20051002.5 2453646.0  267.05  267.05 43 27 2.552264e-01 3.2967e-04     0.0"
"20051002.5 2453646.0  267.18  267.18 43 27 2.569740e-01 3.2939e-04     0.0"
"20051002.5 2453646.0  267.32  267.32 43 27 2.577541e-01 3.2900e-04     0.0"
"20051002.5 2453646.0  267.46  267.46 43 27 2.597956e-01 3.2852e-04     0.0"
"20051002.5 2453646.0  267.60  267.60 43 27 2.621103e-01 3.2795e-04     0.0"
"20051002.5 2453646.0  267.73  267.73 43 27 2.614495e-01 3.2734e-04     0.0"
"20051002.5 2453646.0  267.87  267.87 43 27 2.589741e-01 3.2659e-04     0.0"
"20051002.5 2453646.0  268.01  268.01 43 27 2.578666e-01 3.2576e-04     0.0"
"20051002.5 2453646.0  268.15  268.15 43 27 2.583108e-01 3.2483e-04     0.0"
"20051002.5 2453646.0  268.29  268.29 43 27 2.568289e-01 3.2382e-04     0.0"
"20051002.5 2453646.0  268.43  268.43 43 27 2.530616e-01 3.2271e-04     0.0"
"20051002.5 2453646.0  268.57  268.57 43 27 2.507968e-01 3.2151e-04     0.0"
"20051002.5 2453646.0  268.71  268.71 43 27 2.505022e-01 3.2023e-04     0.0"
"20051002.5 2453646.0  268.85  268.85 43 27 2.490604e-01 3.1885e-04     0.0"
